timestamp,open,high,low,close,volume,volCcy,volCcyQuote,confirm,ma_5,ma_10,ma_20,ma_50,ma_200,ema_12,ema_26,rsi,rsi_signal,macd,macd_signal,macd_hist,macd_cross,bollinger_upper,bollinger_middle,bollinger_lower,bollinger_position,bollinger_width,bb_signal,atr,atr_ratio,volume_ma_5,volume_ma_20,volume_ratio,volume_price_trend,obv,returns_1,returns_5,returns_20,volatility_5,volatility_20,high_low_range,open_close_range,price_position_20,momentum_5,momentum_10,williams_r,cci,symbol,timeframe
2025-10-01 12:00:00,217.76,219.39,217.18,218.48,56694.465078,12376480.73575887,12376480.73575887,1,,,,,,,,,0,,,,0,,,,,,0,,,,,,,56694.465078,,,,,,0.010115342365433815,0.0033063923585598775,,,,,,SOL-USDT,1H
2025-10-01 13:00:00,218.49,219.93,218.31,219.35,46986.587045,10295040.98748219,10295040.98748219,1,,,,,,,,,0,,,,0,,,,,,0,,,,,,40878.33072915021,103681.052123,0.0039820578542657525,,,,,0.007385457032140436,0.003936106915648246,,,,,,SOL-USDT,1H
2025-10-01 14:00:00,219.34,220.66,218.86,219.52,62497.410518,13735414.01462067,13735414.01462067,1,,,,,,,,,0,,,,0,,,,,,0,,,,,,10624.559788060995,166178.462641,0.0007750170959655023,,,,,0.008199708454810417,0.0008206437494301396,,,,,,SOL-USDT,1H
2025-10-01 15:00:00,219.52,220.29,218.76,220.23,34902.764293,7666600.02513246,7666600.02513246,1,,,,,,,,,0,,,,0,,,,,,0,,,,,,24780.962648029286,201081.22693399998,0.003234329446063944,,,,,0.006947282386595837,0.0032343294460640466,,,,,,SOL-USDT,1H
2025-10-01 16:00:00,220.24,220.99,218.86,219.11,34246.494081,7539218.06510393,7539218.06510393,1,219.33800000000002,,,,,,,,0,,,,0,,,,,,0,,,47065.54420299999,,,-38356.073370719176,166834.732853,-0.005085592335285716,,,,,0.009721144630550843,-0.0051307664366145814,,,,,,SOL-USDT,1H
2025-10-01 17:00:00,219.1,219.76,217.37,217.41,40512.297019,8860869.91428976,8860869.91428976,1,219.12400000000002,,,,,,,,0,,,,0,,,,,,0,,,43829.11059119999,,,-68870.90493230069,126322.435834,-0.007758660033773013,-0.004897473452947554,,0.005202603950198091,,0.010993054597304569,-0.007713372889091729,,-0.004897473452947554,,,,SOL-USDT,1H
2025-10-01 18:00:00,217.43,219.66,217.42,219.14,15884.769448,3472461.89817272,3472461.89817272,1,219.08200000000002,,,,,,,,0,,,,0,,,,,,0,,,37608.74707179999,,,27480.651145039836,142207.205282,0.007957315670852338,-0.0009573740597219604,,0.006330213921627117,,0.010221776033585877,0.007864600101181896,,-0.0009573740597219604,,,,SOL-USDT,1H
2025-10-01 19:00:00,219.14,220.5,219.04,220.09,17853.178323,3926906.66203897,3926906.66203897,1,219.196,,,,,,,,0,,,,0,,,,,,0,,,28679.900632799992,,,16960.519406850304,160060.383605,0.004335128228529772,0.0025965743440232725,,0.0066557112236727955,,0.006633649870507556,0.004335128228529785,,0.0025965743440232725,,,,SOL-USDT,1H
2025-10-01 20:00:00,220.09,220.29,219.25,219.48,17855.302414,3924725.46398252,3924725.46398252,1,219.046,,,,,,,,0,,,,0,,,,,,0,,,25270.408256999996,,,-10891.734472540245,142205.081191,-0.0027715934390477592,-0.0034055305816645953,,0.00658872131953085,,0.00473847275378163,-0.002771593439047724,,-0.0034055305816645953,,,,SOL-USDT,1H
2025-10-01 21:00:00,219.5,219.5,218.43,219.02,15910.581065,3482857.83120769,3482857.83120769,1,219.02800000000002,219.18300000000005,,,,,,,0,,,,0,,,,,,0,,,21603.225653799997,,,-7318.867289899675,126294.500126,-0.002095862948787941,-0.0004107525900233222,,0.006212107516457507,,0.0048853985937357,-0.0021867881548974476,,-0.0004107525900233222,,,,SOL-USDT,1H
2025-10-01 22:00:00,219.07,219.97,219.02,219.56,15286.961762,3356655.58262231,3356655.58262231,1,219.45800000000003,219.29100000000003,,,,,,,0,,,,0,,,,,,0,,,16558.1586024,,,8254.959351479878,141581.461888,0.002465528262259209,0.009889149533140129,,0.00449168538225024,,0.004326835489160087,0.002236727986488379,,0.009889149533140129,0.004943244232881838,,,SOL-USDT,1H
2025-10-01 23:00:00,219.56,222.79,219.44,222.05,26023.06215,5751658.83509362,5751658.83509362,1,220.04000000000005,219.56100000000006,,,,219.45333333333338,,,0,,,,0,,,,,,0,,,18585.8171428,,,64797.42475350024,167604.524038,0.011340863545272306,0.013279182257917466,,0.005707923678237271,,0.015086692186444468,0.011340863545272405,,0.013279182257917466,0.012309095053567365,,,SOL-USDT,1H
