timestamp,open,high,low,close,volume,volCcy,volCcyQuote,confirm,ma_5,ma_10,ma_20,ma_50,ma_200,ema_12,ema_26,rsi,rsi_signal,macd,macd_signal,macd_hist,macd_cross,bollinger_upper,bollinger_middle,bollinger_lower,bollinger_position,bollinger_width,bb_signal,atr,atr_ratio,volume_ma_5,volume_ma_20,volume_ratio,volume_price_trend,obv,returns_1,returns_5,returns_20,volatility_5,volatility_20,high_low_range,open_close_range,price_position_20,momentum_5,momentum_10,williams_r,cci,symbol,timeframe
2025-10-01 12:00:00,0.8364,0.8375,0.8321,0.8325,1193284.889,995527.1896437,995527.1896437,1,,,,,,,,,0,,,,0,,,,,,0,,,,,,,1193284.889,,,,,,0.006486486486486572,-0.004662840746054536,,,,,,ADA-USDT,1H
2025-10-01 13:00:00,0.8325,0.8398,0.8325,0.8374,1217353.3103,1018979.66107585,1018979.66107585,1,,,,,,,,,0,,,,0,,,,,,0,,,,,,5965.0312204700185,2410638.1993,0.0058858858858859,,,,,0.00871745880105084,0.005885885885885904,,,,,,ADA-USDT,1H
2025-10-01 14:00:00,0.8375,0.8426,0.836,0.8394,1704627.1898,1432362.04088208,1432362.04088208,1,,,,,,,,,0,,,,0,,,,,,0,,,,,,3409.254379600003,4115265.3891000003,0.002388344877000348,,,,,0.00786275911365267,0.002268656716417926,,,,,,ADA-USDT,1H
2025-10-01 15:00:00,0.8395,0.8425,0.8369,0.8407,1252791.8538,1052899.37624863,1052899.37624863,1,,,,,,,,,0,,,,0,,,,,,0,,,,,,1628.6294099399597,5368057.2429,0.001548725279961749,,,,,0.006661115736885987,0.0014294222751637627,,,,,,ADA-USDT,1H
2025-10-01 16:00:00,0.841,0.844,0.8343,0.8354,1826454.1059,1534217.01978866,1534217.01978866,1,0.83708,,,,,,,,0,,,,0,,,,,,0,,,1438902.26976,,,-9680.206761269948,3541603.137,-0.0063042702509812365,,,,,0.011611204213550311,-0.006658739595719308,,,,,,ADA-USDT,1H
2025-10-01 17:00:00,0.8352,0.8391,0.8329,0.8354,1233757.499,1031017.80832716,1031017.80832716,1,0.8376600000000002,,,,,,,,0,,,,0,,,,,,0,,,1446996.79176,,,0.0,3541603.137,0.0,0.003483483483483596,,0.004472526896592889,,0.007421594445774459,0.00023946360153254066,,0.003483483483483596,,,,ADA-USDT,1H
2025-10-01 18:00:00,0.8354,0.8441,0.8354,0.8429,1030074.9662,866663.97178008,866663.97178008,1,0.8387600000000001,,,,,,,,0,,,,0,,,,,,0,,,1409541.1229399997,,,7725.56224649995,4571678.1032,0.008977735216662674,0.006567948411750679,,0.00547052235487293,,0.010321509075809622,0.008977735216662617,,0.006567948411750679,,,,ADA-USDT,1H
2025-10-01 19:00:00,0.8429,0.8478,0.8418,0.8455,1322709.5415,1118714.18959921,1118714.18959921,1,0.8399800000000001,,,,,,,,0,,,,0,,,,,,0,,,1333157.59328,,,3439.044807900062,5894387.6447,0.003084588919207487,0.007267095544436497,,0.005513143102133828,,0.007096392667060917,0.0030845889192075535,,0.007267095544436497,,,,ADA-USDT,1H
2025-10-01 20:00:00,0.8456,0.8463,0.8421,0.8436,1133807.8449,957028.42362156,957028.42362156,1,0.8405600000000002,,,,,,,,0,,,,0,,,,,,0,,,1309360.7914999998,,,-2154.2349053100143,4760579.7998,-0.0022471910112359383,0.0034495063637445256,,0.005754191464399461,,0.004978662873399825,-0.0023651844843897846,,0.0034495063637445256,,,,ADA-USDT,1H
2025-10-01 21:00:00,0.8436,0.8445,0.8386,0.8408,760273.7945,639246.09680713,639246.09680713,1,0.8416400000000002,0.8393600000000001,,,,,,,0,,,,0,,,,,,0,,,1096124.7292199999,,,-2128.7666246000185,4000306.0053000003,-0.0033191085822664723,0.0064639693559971345,,0.00494320494901457,,0.007017126546146547,-0.003319108582266506,,0.0064639693559971345,,,,ADA-USDT,1H
