timestamp,open,high,low,close,volume,volCcy,volCcyQuote,confirm,ma_5,ma_10,ma_20,ma_50,ma_200,ema_12,ema_26,rsi,rsi_signal,macd,macd_signal,macd_hist,macd_cross,bollinger_upper,bollinger_middle,bollinger_lower,bollinger_position,bollinger_width,bb_signal,atr,atr_ratio,volume_ma_5,volume_ma_20,volume_ratio,volume_price_trend,obv,returns_1,returns_5,returns_20,volatility_5,volatility_20,high_low_range,open_close_range,price_position_20,momentum_5,momentum_10,williams_r,cci,symbol,timeframe
2021-12-21 16:00:00,1.2572,1.36841,1.24809,1.344,38268910.46107406,50114315.09753931,50114315.09753931,1,,,,,,,,,0,,,,0,,,,,,0,,,,,,,38268910.46107406,,,,,,0.0895238095238095,0.06904231625835187,,,,,,ADA-USDT,1D
2021-12-22 16:00:00,1.344,1.38625,1.30685,1.37615,41606580.55104226,55976497.59009866,55976497.59009866,1,,,,,,,,,0,,,,0,,,,,,0,,,,,,1337651.5647160045,79875491.01211631,0.023921130952380798,,,,,0.05769719870653629,0.023921130952380878,,,,,,ADA-USDT,1D
2021-12-23 16:00:00,1.37622,1.48968,1.37149,1.44392,49324229.05920153,71379580.2836213,71379580.2836213,1,,,,,,,,,0,,,,0,,,,,,0,,,,,,3342703.003342093,129199720.07131785,0.049246085092468306,,,,,0.081853565294476,0.04919271628082726,,,,,,ADA-USDT,1D
2021-12-24 16:00:00,1.44396,1.45431,1.38062,1.44571,27439011.40769822,38994891.00043513,38994891.00043513,1,,,,,,,,,0,,,,0,,,,,,0,,,,,,49115.83041977867,156638731.47901607,0.0012396808687462624,,,,,0.05097149497478749,0.0012119449292225133,,,,,,ADA-USDT,1D
2021-12-25 16:00:00,1.44633,1.46677,1.40806,1.44051,26781289.23569439,38491623.74544594,38491623.74544594,1,1.410058,,,,,,,,0,,,,0,,,,,,0,,,36684004.142942086,,,-139262.70402561332,129857442.24332167,-0.003596848607258729,,,,,0.04075639877543358,-0.004023977930347802,,,,,,ADA-USDT,1D
2021-12-26 16:00:00,1.44051,1.59267,1.43165,1.56199,45001732.85172748,68446539.00261588,68446539.00261588,1,1.453656,,,,,,,,0,,,,0,,,,,,0,,,38030568.62107278,,,5466810.5068278555,174859175.09504914,0.08433124379560009,0.16219494047619043,,0.03643441404989485,,0.10308644741643669,0.0843312437956002,,0.16219494047619043,,,,ADA-USDT,1D
2021-12-27 16:00:00,1.56211,1.56538,1.43232,1.48505,46992834.13369396,70363243.86468337,70363243.86468337,1,1.475436,,,,,,,,0,,,,0,,,,,,0,,,39107819.337603115,,,-3615628.658246414,127866340.96135518,-0.0492576777060032,0.07913381535443076,,0.05156102883998,,0.08959967677855962,-0.049330712945951385,,0.07913381535443076,,,,ADA-USDT,1D
2021-12-28 16:00:00,1.48505,1.48847,1.33347,1.39803,46052179.14872395,64691269.41557402,64691269.41557402,1,1.466258,,,,,,,,0,,,,0,,,,,,0,,,38453409.3555076,,,-4007460.6295219525,81814161.81263122,-0.05859735362445706,-0.03178153914344284,,0.056683852868957545,,0.1108702960594551,-0.058597353624457005,,-0.03178153914344284,,,,ADA-USDT,1D
2021-12-29 16:00:00,1.39814,1.40093,1.29759,1.3504,36260076.77528855,48748161.18511869,48748161.18511869,1,1.447196,,,,,,,,0,,,,0,,,,,,0,,,40217622.429025665,,,-1727067.456806996,45554085.03734267,-0.034069369040721664,-0.06592608476112083,,0.05787171853498975,,0.07652547393364928,-0.034145364555766874,,-0.06592608476112083,,,,ADA-USDT,1D
2021-12-30 16:00:00,1.35045,1.38311,1.31607,1.35431,32344179.90657963,43775550.21066232,43775550.21066232,1,1.429956,1.420007,,,,,,,0,,,,0,,,,,,0,,,41330200.56320272,,,126465.74343472175,77898264.9439223,0.002895438388625493,-0.05983991780688791,,0.058186048027457506,,0.04950122202449955,0.0028583064904290976,,-0.05983991780688791,,,,ADA-USDT,1D
2021-12-31 16:00:00,1.35466,1.3553,1.28122,1.33334,23200735.18722566,30624894.29536194,30624894.29536194,1,1.384226,1.418941,,,,,,,0,,,,0,,,,,,0,,,36970001.03030235,,,-486519.4168761205,54697529.75669664,-0.015483899550324476,-0.14638377966568294,,0.02496988388310035,,0.05555972220138894,-0.015738266428476522,,-0.14638377966568294,-0.007931547619047685,,,ADA-USDT,1D
2022-01-01 16:00:00,1.33322,1.38236,1.33024,1.3693,18867322.47913134,25613149.5160924,25613149.5160924,1,1.361076,1.418256,,,,1.4085591666666666,,,0,,,,0,,,,,,0,,,31344898.699389827,,,678468.9163495628,73564852.23582798,0.026969865150674233,-0.07794350358573787,,0.03295512808944924,,0.0380632439932812,0.027062300295525036,,-0.07794350358573787,-0.004977655052138208,,,ADA-USDT,1D
