timestamp,open,high,low,close,volume,volCcy,volCcyQuote,confirm,ma_5,ma_10,ma_20,ma_50,ma_200,ema_12,ema_26,rsi,rsi_signal,macd,macd_signal,macd_hist,macd_cross,bollinger_upper,bollinger_middle,bollinger_lower,bollinger_position,bollinger_width,bb_signal,atr,atr_ratio,volume_ma_5,volume_ma_20,volume_ratio,volume_price_trend,obv,returns_1,returns_5,returns_20,volatility_5,volatility_20,high_low_range,open_close_range,price_position_20,momentum_5,momentum_10,williams_r,cci,symbol,timeframe
2021-12-21 16:00:00,177.45,187.49,176.07,185.04,689364.857584,125216985.750962,125216985.750962,1,,,,,,,,,0,,,,0,,,,,,0,,,,,,,689364.857584,,,,,,0.06171638564634682,0.042772612003381255,,,,,,SOL-USDT,1D
2021-12-22 16:00:00,185.05,185.69,175.63,180.92,660367.890513,118721803.42171,118721803.42171,1,,,,,,,,,0,,,,0,,,,,,0,,,,,,-2720715.708913563,28996.96707100002,-0.022265456117596227,,,,,0.05560468715454346,-0.02231829235341812,,,,,,SOL-USDT,1D
2021-12-23 16:00:00,180.93,195.66,180.18,195.42,954018.67786,180382098.791416,180382098.791416,1,,,,,,,,,0,,,,0,,,,,,0,,,,,,13833270.82897,983015.6449310001,0.08014592084899408,,,,,0.07921400061406197,0.08008622119051556,,,,,,SOL-USDT,1D
2021-12-24 16:00:00,195.42,197.5,188.24,192.19,689933.788077,133100946.00996,133100946.00996,1,,,,,,,,,0,,,,0,,,,,,0,,,,,,-2228486.135488703,293081.8568540001,-0.01652850271210715,,,,,0.04818148707008685,-0.016528502712107204,,,,,,SOL-USDT,1D
2021-12-25 16:00:00,192.2,199.55,189.27,198.17,806053.190579,156550004.488784,156550004.488784,1,190.34799999999998,,,,,,,,0,,,,0,,,,,,0,,,759947.6809226,,,4820198.079662412,1099135.047433,0.03111504240595231,,,,,0.05187465307564213,0.031061394380853275,,,,,,SOL-USDT,1D
2021-12-26 16:00:00,198.17,203.4,194.8,201.58,607151.52089,121049241.915914,121049241.915914,1,193.656,,,,,,,,0,,,,0,,,,,,0,,,743505.0135838,,,2070386.6862349154,1706286.568323,0.017207448150577953,0.08938607868568971,,0.041377080653383365,,0.042662962595495554,0.017207448150577915,,0.08938607868568971,,,,SOL-USDT,1D
2021-12-27 16:00:00,201.6,204.86,185.0,185.65,890117.537458,171541401.789647,171541401.789647,1,194.602,,,,,,,,0,,,,0,,,,,,0,,,789454.9429728,,,-14179572.371705946,816169.0308650001,-0.0790256969937494,0.026144152111430508,,0.059137961339147845,,0.10697549151629417,-0.07911706349206343,,0.026144152111430508,,,,SOL-USDT,1D
2021-12-28 16:00:00,185.61,186.01,170.67,176.4,952366.493432,169286052.29786,169286052.29786,1,190.798,,,,,,,,0,,,,0,,,,,,0,,,789124.5060872,,,-8809390.064246,-136197.46256699995,-0.049824939402100754,-0.09732883021185135,,0.045773956306635305,,0.08696145124716555,-0.04962017132697596,,-0.09732883021185135,,,,SOL-USDT,1D
2021-12-29 16:00:00,176.41,177.48,168.12,173.88,728458.797156,126075815.908878,126075815.908878,1,187.136,,,,,,,,0,,,,0,,,,,,0,,,796829.507903,,,-1835716.1688331275,-864656.259723,-0.014285714285714346,-0.09527030542692128,,0.04582023441079578,,0.05383022774327114,-0.01434159061277706,,-0.09527030542692128,,,,SOL-USDT,1D
2021-12-30 16:00:00,173.91,177.71,170.06,175.71,499451.27368,86800461.659565,86800461.659565,1,182.644,186.496,,,,,,,0,,,,0,,,,,,0,,,735509.1245232,,,913995.8308344062,-365204.986043,0.010524499654934516,-0.1133370338598172,,0.040850009573529744,,0.04353764725968929,0.010350181128169808,,-0.1133370338598172,,,,SOL-USDT,1D
2021-12-31 16:00:00,175.72,176.11,167.7,173.83,426608.741468,73259573.815106,73259573.815106,1,177.094,185.375,,,,,,,0,,,,0,,,,,,0,,,699400.5686388001,,,-802024.433959838,-791813.727511,-0.010699447954015118,-0.13766246651453518,,0.035529159154233415,,0.04838060173732971,-0.010755747780559904,,-0.13766246651453518,-0.060581495892779835,,,SOL-USDT,1D
2022-01-01 16:00:00,173.82,179.48,173.57,176.24,339013.91818,59866353.275075,59866353.275075,1,175.21200000000002,184.90699999999998,,,,184.5858333333333,,,0,,,,0,,,,,,0,,,589179.8447832002,,,817023.5428137988,-452799.809331,0.013864120117355938,-0.05068677619175865,,0.02547350662172308,,0.03353381752156149,0.013922448509952917,,-0.05068677619175865,-0.025867786867123432,,,SOL-USDT,1D
2022-01-02 16:00:00,176.23,178.73,170.87,171.0,387559.022004,67715530.084089,67715530.084089,1,174.132,182.46499999999997,,,,182.49570512820512,,,0,,,,0,,,,,,0,,,476218.35049760016,,,-2030809.2753009638,-840358.831335,-0.029732183386291466,-0.030612244897959218,,0.018176737505138606,,0.04596491228070167,-0.029677126482437668,,-0.030612244897959218,-0.12496162112373344,,,SOL-USDT,1D
2022-01-03 16:00:00,171.0,173.9,166.5,172.19,590273.678673,100165265.171284,100165265.171284,1,173.794,180.46499999999997,,,,180.9102120315582,,,0,,,,0,,,,,,0,,,448581.32680100016,,,702425.6776208687,-250085.15266200004,0.006959064327485276,-0.009719346675868379,,0.018257770892638175,,0.04297578256577041,0.006959064327485367,,-0.009719346675868379,-0.10406368697642954,-85.16684045881127,,SOL-USDT,1D
2022-01-04 16:00:00,172.19,172.49,167.02,168.31,449091.288794,75940532.409625,75940532.409625,1,172.314,177.47899999999998,,,,178.97171787285694,,38.90141966299589,0,,,,0,,,,,,0,10.067142857142857,0.0598130999770831,438509.3298238002,,,-1742474.200520718,-699176.4414560001,-0.022533248156106578,-0.04211484832963408,,0.018652654626621114,,0.032499554393678326,-0.0225332481561066,,-0.04211484832963408,-0.15067871019831447,-95.28154327424399,,SOL-USDT,1D
2022-01-05 16:00:00,168.34,168.66,144.57,149.65,1232482.037752,188741578.443848,188741578.443848,1,167.47799999999998,172.286,,,,174.46068435395588,,30.71270295314452,0,,,,0,,,,,,0,11.06877551020408,0.07396442038225245,599683.9890806002,,,-22998114.824452315,-1931658.479208,-0.11086685283108544,-0.13910142092849342,,0.049682681782721824,,0.16097560975609757,-0.11102530592847806,,-0.13910142092849342,-0.2576148427423356,-91.57405871620499,,SOL-USDT,1D
2022-01-06 16:00:00,149.68,154.44,133.13,135.99,1360179.932754,193569977.445831,193569977.445831,1,159.42799999999997,167.32,,,,168.54211753027036,,26.34138198852694,1,,,,0,,,,,,0,11.800291545189504,0.08677322998153911,803917.1919954002,,,-18580057.881419636,-3291838.4119619997,-0.09127965252255255,-0.22838175215615064,,0.04954045763443458,,0.15670269872784764,-0.09146178514163547,,-0.22838175215615064,-0.2674925935900888,-96.0128258748083,,SOL-USDT,1D
2022-01-07 16:00:00,135.92,148.0,134.43,144.21,1093882.795347,155026017.870729,155026017.870729,1,154.07,164.10099999999997,,,,164.7987148333057,,32.561627661313814,0,,,,0,,,,,,0,11.926699291961683,0.08270369108911783,945181.9466640003,,,8991716.577752339,-2197955.6166149997,0.06044562100154427,-0.15666666666666662,,0.07050920782794767,,0.09409888357256774,0.06099175985874059,,-0.15666666666666662,-0.1824829931972789,-84.55318555694966,,SOL-USDT,1D
2022-01-08 16:00:00,144.19,146.94,133.0,140.1,1332609.41924,186699553.984416,186699553.984416,1,147.652,160.72299999999996,,,,160.99891255125866,,31.14540156142201,0,,,,0,,,,,,0,12.070506485392992,0.08615636320765876,1093649.0947774001,,,-5477024.713076418,-3530565.035855,-0.028500104014978267,-0.18636390034264483,,0.06739401519286518,,0.09950035688793718,-0.02836535127262642,,-0.18636390034264483,-0.194271911663216,-90.11967715001393,,SOL-USDT,1D
2022-01-09 16:00:00,140.11,145.71,130.0,133.14,992346.537823,137741548.446291,137741548.446291,1,140.61799999999997,156.46599999999995,171.481,,,156.71292600491117,,28.856523789807504,1,,,,0,211.76845358048845,171.481,131.19354641951153,0.02415706885767453,0.46987658784924813,0,12.330470307864923,0.09261281589203038,1202300.1445832003,784066.5699632,1.2656406685845254,-6906731.9032480875,-4522911.573678,-0.04967880085653109,-0.208959657774345,,0.06687286811774647,,0.11799609433678841,-0.049746627649703994,0.041944963932674134,-0.208959657774345,-0.2422742018098003,-95.80550360673259,-159.4618314699299,SOL-USDT,1D
