timestamp,open,high,low,close,volume,volCcy,volCcyQuote,confirm,ma_5,ma_10,ma_20,ma_50,ma_200,ema_12,ema_26,rsi,rsi_signal,macd,macd_signal,macd_hist,macd_cross,bollinger_upper,bollinger_middle,bollinger_lower,bollinger_position,bollinger_width,bb_signal,atr,atr_ratio,volume_ma_5,volume_ma_20,volume_ratio,volume_price_trend,obv,returns_1,returns_5,returns_20,volatility_5,volatility_20,high_low_range,open_close_range,price_position_20,momentum_5,momentum_10,williams_r,cci,symbol,timeframe
2020-12-06 16:00:00,594.79,603.76,530.12,585.15,926342.556896,524126572.911689,524126572.911689,1,,,,,,,,,0,,,,0,,,,,,0,,,,,,,926342.556896,,,,,,0.12584807314363836,-0.016207400931421152,,,,,,ETH-USDT,1W
2020-12-13 16:00:00,585.15,676.56,575.71,654.3,1128962.430931,715005344.025802,715005344.025802,1,,,,,,,,,0,,,,0,,,,,,0,,,,,,78067752.09887862,2055304.9878270002,0.1181748269674443,,,,,0.15413418920984245,0.1181748269674442,,,,,,ETH-USDT,1W
2020-12-20 16:00:00,654.48,700.0,547.25,698.81,1459334.608587,907237095.623033,907237095.623033,1,,,,,,,,,0,,,,0,,,,,,0,,,,,,64954983.42820736,3514639.5964140003,0.06802689897600489,,,,,0.21858588171319818,0.06773316220510929,,,,,,ETH-USDT,1W
2020-12-27 16:00:00,698.81,921.99,660.16,918.0,1254908.818548,930443426.459671,930443426.459671,1,,,,,,,,,0,,,,0,,,,,,0,,,,,,275063463.9375362,4769548.414962,0.31366179648259185,,,,,0.28521786492374734,0.31366179648259196,,,,,,ETH-USDT,1W
2021-01-03 16:00:00,918.14,1349.03,885.0,1303.17,2756819.683933,3108652478.361148,3108652478.361148,1,831.8860000000001,,,,,,,,0,,,,0,,,,,,0,,,1505273.619779,,,1061844237.6604738,7526368.098895,0.41957516339869283,,,,,0.35607787165143456,0.4193587034657025,,,,,,ETH-USDT,1W
2021-01-10 16:00:00,1303.16,1325.28,915.0,1241.41,2759115.729702,3125431318.407906,3125431318.407906,1,963.1380000000001,,,,,,,,0,,,,0,,,,,,0,,,1871828.2543402002,,,-170402987.4663955,4767252.369193001,-0.04739212842530138,1.1215243954541574,,0.18919101670602886,,0.3304951627584762,-0.047384818441327234,,1.1215243954541574,,,,ETH-USDT,1W
2021-01-17 16:00:00,1241.61,1438.0,1042.01,1319.99,2265199.814328,2870119448.569031,2870119448.569031,1,1096.276,,,,,,,,0,,,,0,,,,,,0,,,2099075.7310196003,,,177999401.40989408,7032452.183521001,0.06329899066384193,1.0174079168577106,,0.19477800047137245,,0.2999946969295222,0.06312771321107281,,1.0174079168577106,,,,ETH-USDT,1W
2021-01-24 16:00:00,1320.1,1475.41,1206.01,1310.56,1978228.257332,2644137660.234048,2644137660.234048,1,1218.6259999999997,,,,,,,,0,,,,0,,,,,,0,,,2202854.4607686,,,-18654692.466640886,5054223.926189001,-0.00714399351510242,0.8754167799544941,,0.20652972176113316,,0.20556098156513253,-0.007226725248087239,,0.8754167799544941,,,,ETH-USDT,1W
2021-01-31 16:00:00,1310.84,1762.0,1269.71,1537.46,1293205.872594,2003616437.224408,2003616437.224408,1,1342.5179999999998,,,,,,,,0,,,,0,,,,,,0,,,2210513.8715778003,,,293428412.49157876,6347429.798783001,0.17313209620314995,0.6747930283224401,,0.18706188155413694,,0.3201969482132868,0.17288151109212424,,0.6747930283224401,,,,ETH-USDT,1W
2021-02-07 16:00:00,1538.14,1871.29,1491.09,1799.52,998655.87249,1744834014.95719,1744834014.95719,1,1441.7879999999998,1136.837,,,,,,,0,,,,0,,,,,,0,,,1858881.1092891998,,,261707757.94472933,7346085.671273001,0.17044996292586467,0.38087893367711034,,0.10062596044205077,,0.21127856317240157,0.16993251589582214,,0.38087893367711034,,,,ETH-USDT,1W
