timestamp,open,high,low,close,volume,volCcy,volCcyQuote,confirm,ma_5,ma_10,ma_20,ma_50,ma_200,ema_12,ema_26,rsi,rsi_signal,macd,macd_signal,macd_hist,macd_cross,bollinger_upper,bollinger_middle,bollinger_lower,bollinger_position,bollinger_width,bb_signal,atr,atr_ratio,volume_ma_5,volume_ma_20,volume_ratio,volume_price_trend,obv,returns_1,returns_5,returns_20,volatility_5,volatility_20,high_low_range,open_close_range,price_position_20,momentum_5,momentum_10,williams_r,cci,symbol,timeframe
2020-12-06 16:00:00,19123.9,19427.3,17565.0,19220.7,148206.99605131,2753676645.145898,2753676645.145898,1,,,,,,,,,0,,,,0,,,,,,0,,,,,,,148206.99605131,,,,,,0.09689033177771877,0.00506172904062452,,,,,,BTC-USDT,1W
2020-12-13 16:00:00,19220.8,24193.4,18990.3,23877.8,170326.01123221,3642545184.4593534,3642545184.4593534,1,,,,,,,,,0,,,,0,,,,,,0,,,,,,793225266.9095249,318533.00728352,0.2422960662202729,,,,,0.21790533466232243,0.242289602930159,,,,,,BTC-USDT,1W
2020-12-20 16:00:00,23875.2,28415.9,21928.9,27362.7,139874.3002369,3383699389.5961027,3383699389.5961027,1,,,,,,,,,0,,,,0,,,,,,0,,,,,,487447948.89557296,458407.30752042,0.14594728157535464,,,,,0.23707455770081168,0.1460720747889023,,,,,,BTC-USDT,1W
2020-12-27 16:00:00,27362.8,34786.4,25837.1,33517.4,120064.09404779,3489318492.618818,3489318492.618818,1,,,,,,,,,0,,,,0,,,,,,0,,,,,,738958479.6359332,578471.40156821,0.22493028831219153,,,,,0.2670046005955117,0.22492581168593867,,,,,,BTC-USDT,1W
2021-01-03 16:00:00,33514.6,41950.0,27600.0,39671.0,164851.12818923,6005596276.207572,6005596276.207572,1,28729.920000000002,,,,,,,,0,,,,0,,,,,,0,,,148664.50595148798,,,1014427902.4252454,743322.52975744,0.18359419286698841,,,,,0.36172518968516043,0.18369307704701837,,,,,,BTC-USDT,1W
2021-01-10 16:00:00,39671.1,40140.3,30416.8,35735.0,198651.57676786,7056980071.085384,7056980071.085384,1,32032.780000000006,,,,,,,,0,,,,0,,,,,,0,,,158753.422094798,,,-781892606.158297,544670.95298958,-0.09921605202792971,0.8591934737028308,,0.13859706313212483,,0.2721001818945013,-0.09921832265805583,,0.8591934737028308,,,,BTC-USDT,1W
2021-01-17 16:00:00,35733.1,37867.7,28842.2,31953.6,142049.31617443,4762952421.653619,4762952421.653619,1,33647.94000000001,,,,,,,,0,,,,0,,,,,,0,,,153098.083083242,,,-537145284.1819898,402621.63681515004,-0.10581782566111664,0.3382137382840964,,0.15986004922882505,,0.2824564368334083,-0.10577028021638202,,0.3382137382840964,,,,BTC-USDT,1W
2021-01-24 16:00:00,31956.3,38562.5,29230.5,32859.6,155051.44089648,5155784054.8050375,5155784054.8050375,1,34747.32000000001,,,,,,,,0,,,,0,,,,,,0,,,156133.51121515798,,,140476605.45221087,557673.07771163,0.0283536127384707,0.2008902630222893,,0.15443063062256618,,0.2839961533311422,0.028266726748716192,,0.2008902630222893,,,,BTC-USDT,1W
2021-01-31 16:00:00,32862.2,40950.0,32170.2,37924.8,116981.7495877,4304120744.782939,4304120744.782939,1,35628.80000000001,,,,,,,,0,,,,0,,,,,,0,,,155517.04232314,,,592535958.0116186,674654.82729933,0.15414673337472173,0.13149587975200938,,0.13612962600445347,,0.23150550563219843,0.1540554192963346,,0.13149587975200938,,,,BTC-USDT,1W
2021-02-07 16:00:00,37922.4,49705.1,37344.1,48543.2,103920.94623119,4716015689.256207,4716015689.256207,1,37403.24000000001,33066.58,,,,,,,0,,,,0,,,,,,0,,,143331.00593153198,,,1103474175.4612672,778575.77353052,0.27998565582415713,0.2236444758135665,,0.16638962421404668,,0.25463916676280096,0.2800666624475243,,0.2236444758135665,,,,BTC-USDT,1W
